year,period,periodName,value,state_cd,state_nm,type
2019,M01,January,2967251.0,29,Missouri,Unemployment
2019,M02,February,2967458.0,29,Missouri,Unemployment
2019,M03,March,2967068.0,29,Missouri,Unemployment
2019,M04,April,2967502.0,29,Missouri,Unemployment
2019,M05,May,2969628.0,29,Missouri,Unemployment
2019,M06,June,2973695.0,29,Missouri,Unemployment
2019,M07,July,2980183.0,29,Missouri,Unemployment
2019,M08,August,2987335.0,29,Missouri,Unemployment
2019,M09,September,2994012.0,29,Missouri,Unemployment
2019,M10,October,2998448.0,29,Missouri,Unemployment
2019,M11,November,2998582.0,29,Missouri,Unemployment
2019,M12,December,2997762.0,29,Missouri,Unemployment
2020,M01,January,3001253.0,29,Missouri,Unemployment
2020,M02,February,3002151.0,29,Missouri,Unemployment
2020,M03,March,3024168.0,29,Missouri,Unemployment
2020,M04,April,2720544.0,29,Missouri,Unemployment
2020,M05,May,2709062.0,29,Missouri,Unemployment
2018,M01,January,3.3,51,Virginia,Rate
2018,M02,February,3.2,51,Virginia,Rate
2018,M03,March,3.2,51,Virginia,Rate
2018,M04,April,3.1,51,Virginia,Rate
2018,M05,May,3.1,51,Virginia,Rate
2018,M06,June,3.0,51,Virginia,Rate
2018,M07,July,3.0,51,Virginia,Rate
2018,M08,August,2.9,51,Virginia,Rate
2018,M09,September,2.9,51,Virginia,Rate
2018,M10,October,2.9,51,Virginia,Rate
2018,M11,November,2.9,51,Virginia,Rate
2018,M12,December,3.0,51,Virginia,Rate
2019,M01,January,3.0,51,Virginia,Rate
2019,M02,February,3.0,51,Virginia,Rate
2019,M03,March,2.9,51,Virginia,Rate
2019,M04,April,2.9,51,Virginia,Rate
2019,M05,May,2.8,51,Virginia,Rate
2019,M06,June,2.8,51,Virginia,Rate
2019,M07,July,2.7,51,Virginia,Rate
2019,M08,August,2.7,51,Virginia,Rate
2019,M09,September,2.7,51,Virginia,Rate
2019,M10,October,2.7,51,Virginia,Rate
2019,M11,November,2.7,51,Virginia,Rate
2019,M12,December,2.7,51,Virginia,Rate
2020,M01,January,2.7,51,Virginia,Rate
2020,M02,February,2.6,51,Virginia,Rate
2020,M03,March,3.3,51,Virginia,Rate
2020,M04,April,11.2,51,Virginia,Rate
2020,M05,May,9.4,51,Virginia,Rate
2018,M01,January,141597.0,51,Virginia,Employment
2018,M02,February,138853.0,51,Virginia,Employment
2018,M03,March,136540.0,51,Virginia,Employment
2018,M04,April,134438.0,51,Virginia,Employment
2018,M05,May,132551.0,51,Virginia,Employment
2018,M06,June,130690.0,51,Virginia,Employment
2018,M07,July,128703.0,51,Virginia,Employment
2018,M08,August,127219.0,51,Virginia,Employment
2018,M09,September,126695.0,51,Virginia,Employment
2018,M10,October,127171.0,51,Virginia,Employment
2018,M11,November,128246.0,51,Virginia,Employment
2018,M12,December,129350.0,51,Virginia,Employment
2019,M01,January,129883.0,51,Virginia,Employment
2019,M02,February,129419.0,51,Virginia,Employment
2019,M03,March,128155.0,51,Virginia,Employment
2019,M04,April,126330.0,51,Virginia,Employment
2019,M05,May,124323.0,51,Virginia,Employment
2019,M06,June,122587.0,51,Virginia,Employment
2019,M07,July,121250.0,51,Virginia,Employment
2019,M08,August,120083.0,51,Virginia,Employment
2019,M09,September,119098.0,51,Virginia,Employment
2019,M10,October,118459.0,51,Virginia,Employment
2019,M11,November,118434.0,51,Virginia,Employment
2019,M12,December,118618.0,51,Virginia,Employment
2020,M01,January,118315.0,51,Virginia,Employment
2020,M02,February,117249.0,51,Virginia,Employment
2020,M03,March,145294.0,51,Virginia,Employment
2020,M04,April,482111.0,51,Virginia,Employment
2020,M05,May,403967.0,51,Virginia,Employment
2018,M01,January,4179688.0,51,Virginia,Unemployment
2018,M02,February,4185221.0,51,Virginia,Unemployment
2018,M03,March,4192335.0,51,Virginia,Unemployment
2018,M04,April,4198820.0,51,Virginia,Unemployment
2018,M05,May,4203196.0,51,Virginia,Unemployment
2018,M06,June,4206240.0,51,Virginia,Unemployment
2018,M07,July,4209196.0,51,Virginia,Unemployment
2018,M08,August,4213317.0,51,Virginia,Unemployment
2018,M09,September,4219278.0,51,Virginia,Unemployment
2018,M10,October,4226855.0,51,Virginia,Unemployment
2018,M11,November,4235273.0,51,Virginia,Unemployment
2018,M12,December,4243038.0,51,Virginia,Unemployment
2019,M01,January,4248896.0,51,Virginia,Unemployment
2019,M02,February,4252554.0,51,Virginia,Unemployment
2019,M03,March,4255394.0,51,Virginia,Unemployment
2019,M04,April,4259615.0,51,Virginia,Unemployment
2019,M05,May,4266437.0,51,Virginia,Unemployment
2019,M06,June,4276136.0,51,Virginia,Unemployment
2019,M07,July,4289574.0,51,Virginia,Unemployment
2019,M08,August,4303811.0,51,Virginia,Unemployment
2019,M09,September,4316769.0,51,Virginia,Unemployment
2019,M10,October,4325663.0,51,Virginia,Unemployment
2019,M11,November,4326215.0,51,Virginia,Unemployment
2019,M12,December,4324694.0,51,Virginia,Unemployment
2020,M01,January,4335613.0,51,Virginia,Unemployment
2020,M02,February,4345324.0,51,Virginia,Unemployment
2020,M03,March,4294056.0,51,Virginia,Unemployment
2020,M04,April,3831939.0,51,Virginia,Unemployment
2020,M05,May,3915866.0,51,Virginia,Unemployment
2018,M01,January,3.6,47,Tennessee,Rate
2018,M02,February,3.6,47,Tennessee,Rate
2018,M03,March,3.6,47,Tennessee,Rate
2018,M04,April,3.6,47,Tennessee,Rate
2018,M05,May,3.6,47,Tennessee,Rate
2018,M06,June,3.6,47,Tennessee,Rate
2018,M07,July,3.5,47,Tennessee,Rate
2018,M08,August,3.5,47,Tennessee,Rate
2018,M09,September,3.5,47,Tennessee,Rate
2018,M10,October,3.4,47,Tennessee,Rate
2018,M11,November,3.4,47,Tennessee,Rate
2018,M12,December,3.4,47,Tennessee,Rate
2019,M01,January,3.4,47,Tennessee,Rate
2019,M02,February,3.4,47,Tennessee,Rate
2019,M03,March,3.5,47,Tennessee,Rate
2019,M04,April,3.5,47,Tennessee,Rate
2019,M05,May,3.5,47,Tennessee,Rate
2019,M06,June,3.4,47,Tennessee,Rate
2019,M07,July,3.4,47,Tennessee,Rate
2019,M08,August,3.4,47,Tennessee,Rate
2019,M09,September,3.3,47,Tennessee,Rate
2019,M10,October,3.3,47,Tennessee,Rate
2019,M11,November,3.3,47,Tennessee,Rate
2019,M12,December,3.3,47,Tennessee,Rate
2020,M01,January,3.3,47,Tennessee,Rate
2020,M02,February,3.4,47,Tennessee,Rate
2020,M03,March,3.3,47,Tennessee,Rate
2020,M04,April,15.5,47,Tennessee,Rate
2020,M05,May,11.3,47,Tennessee,Rate
2018,M01,January,114384.0,47,Tennessee,Employment
2018,M02,February,115485.0,47,Tennessee,Employment
2018,M03,March,116267.0,47,Tennessee,Employment
2018,M04,April,116595.0,47,Tennessee,Employment
2018,M05,May,116589.0,47,Tennessee,Employment
2018,M06,June,116191.0,47,Tennessee,Employment
2018,M07,July,115285.0,47,Tennessee,Employment
2018,M08,August,114217.0,47,Tennessee,Employment
2018,M09,September,113160.0,47,Tennessee,Employment
2018,M10,October,112269.0,47,Tennessee,Employment
2018,M11,November,111772.0,47,Tennessee,Employment
2018,M12,December,111869.0,47,Tennessee,Employment
2019,M01,January,112520.0,47,Tennessee,Employment
2019,M02,February,113532.0,47,Tennessee,Employment
2019,M03,March,114681.0,47,Tennessee,Employment
2019,M04,April,115418.0,47,Tennessee,Employment
2019,M05,May,115428.0,47,Tennessee,Employment
2019,M06,June,114785.0,47,Tennessee,Employment
2019,M07,July,113762.0,47,Tennessee,Employment
2019,M08,August,112581.0,47,Tennessee,Employment
2019,M09,September,111716.0,47,Tennessee,Employment
2019,M10,October,111417.0,47,Tennessee,Employment
2019,M11,November,111587.0,47,Tennessee,Employment
2019,M12,December,111811.0,47,Tennessee,Employment
2020,M01,January,111930.0,47,Tennessee,Employment
2020,M02,February,114321.0,47,Tennessee,Employment
2020,M03,March,112742.0,47,Tennessee,Employment
2020,M04,April,499621.0,47,Tennessee,Employment
2020,M05,May,374635.0,47,Tennessee,Employment
2018,M01,January,3104315.0,47,Tennessee,Unemployment
2018,M02,February,3109171.0,47,Tennessee,Unemployment
2018,M03,March,3115677.0,47,Tennessee,Unemployment
2018,M04,April,3122149.0,47,Tennessee,Unemployment
2018,M05,May,3127605.0,47,Tennessee,Unemployment
2018,M06,June,3132762.0,47,Tennessee,Unemployment
2018,M07,July,3138439.0,47,Tennessee,Unemployment
2018,M08,August,3145441.0,47,Tennessee,Unemployment
2018,M09,September,3154263.0,47,Tennessee,Unemployment
2018,M10,October,3164697.0,47,Tennessee,Unemployment
2018,M11,November,3176027.0,47,Tennessee,Unemployment
2018,M12,December,3187014.0,47,Tennessee,Unemployment
2019,M01,January,3196491.0,47,Tennessee,Unemployment
2019,M02,February,3203692.0,47,Tennessee,Unemployment
2019,M03,March,3209094.0,47,Tennessee,Unemployment
2019,M04,April,3214083.0,47,Tennessee,Unemployment
2019,M05,May,3219522.0,47,Tennessee,Unemployment
2019,M06,June,3225744.0,47,Tennessee,Unemployment
2019,M07,July,3233754.0,47,Tennessee,Unemployment
2019,M08,August,3242107.0,47,Tennessee,Unemployment
2019,M09,September,3249964.0,47,Tennessee,Unemployment
2019,M10,October,3255560.0,47,Tennessee,Unemployment
2019,M11,November,3256017.0,47,Tennessee,Unemployment
2019,M12,December,3255159.0,47,Tennessee,Unemployment
2020,M01,January,3255324.0,47,Tennessee,Unemployment
2020,M02,February,3251528.0,47,Tennessee,Unemployment
2020,M03,March,3262392.0,47,Tennessee,Unemployment
2020,M04,April,2722847.0,47,Tennessee,Unemployment
2020,M05,May,2926796.0,47,Tennessee,Unemployment
2018,M01,January,4.7,22,Louisiana,Rate
2018,M02,February,4.8,22,Louisiana,Rate
2018,M03,March,4.9,22,Louisiana,Rate
2018,M04,April,5.0,22,Louisiana,Rate
2018,M05,May,5.0,22,Louisiana,Rate
2018,M06,June,5.0,22,Louisiana,Rate
2018,M07,July,5.0,22,Louisiana,Rate
2018,M08,August,4.9,22,Louisiana,Rate
2018,M09,September,4.9,22,Louisiana,Rate
2018,M10,October,4.8,22,Louisiana,Rate
2018,M11,November,4.8,22,Louisiana,Rate
2018,M12,December,4.7,22,Louisiana,Rate
2019,M01,January,4.7,22,Louisiana,Rate
2019,M02,February,4.6,22,Louisiana,Rate
2019,M03,March,4.5,22,Louisiana,Rate
2019,M04,April,4.5,22,Louisiana,Rate
2019,M05,May,4.5,22,Louisiana,Rate
2019,M06,June,4.6,22,Louisiana,Rate
2019,M07,July,4.7,22,Louisiana,Rate
2019,M08,August,4.9,22,Louisiana,Rate
2019,M09,September,5.1,22,Louisiana,Rate
2019,M10,October,5.2,22,Louisiana,Rate
2019,M11,November,5.2,22,Louisiana,Rate
2019,M12,December,5.2,22,Louisiana,Rate
2020,M01,January,5.3,22,Louisiana,Rate
2020,M02,February,5.2,22,Louisiana,Rate
2020,M03,March,6.7,22,Louisiana,Rate
2020,M04,April,15.1,22,Louisiana,Rate
2020,M05,May,13.3,22,Louisiana,Rate
2018,M01,January,98302.0,22,Louisiana,Employment
2018,M02,February,100129.0,22,Louisiana,Employment
2018,M03,March,102476.0,22,Louisiana,Employment
2018,M04,April,104515.0,22,Louisiana,Employment
2018,M05,May,105804.0,22,Louisiana,Employment
2018,M06,June,106046.0,22,Louisiana,Employment
2018,M07,July,105176.0,22,Louisiana,Employment
2018,M08,August,103834.0,22,Louisiana,Employment
2018,M09,September,102620.0,22,Louisiana,Employment
2018,M10,October,101694.0,22,Louisiana,Employment
2018,M11,November,100814.0,22,Louisiana,Employment
2018,M12,December,99687.0,22,Louisiana,Employment
2019,M01,January,98099.0,22,Louisiana,Employment
2019,M02,February,96133.0,22,Louisiana,Employment
2019,M03,March,94402.0,22,Louisiana,Employment
2019,M04,April,93416.0,22,Louisiana,Employment
2019,M05,May,93562.0,22,Louisiana,Employment
2019,M06,June,95124.0,22,Louisiana,Employment
2019,M07,July,98370.0,22,Louisiana,Employment
2019,M08,August,102362.0,22,Louisiana,Employment
2019,M09,September,106095.0,22,Louisiana,Employment
2019,M10,October,108903.0,22,Louisiana,Employment
2019,M11,November,109331.0,22,Louisiana,Employment
2019,M12,December,108997.0,22,Louisiana,Employment
2020,M01,January,111315.0,22,Louisiana,Employment
2020,M02,February,109854.0,22,Louisiana,Employment
2020,M03,March,141641.0,22,Louisiana,Employment
2020,M04,April,291286.0,22,Louisiana,Employment
2020,M05,May,273200.0,22,Louisiana,Employment
2018,M01,January,2008150.0,22,Louisiana,Unemployment
2018,M02,February,2007428.0,22,Louisiana,Unemployment
2018,M03,March,2006500.0,22,Louisiana,Unemployment
2018,M04,April,2005076.0,22,Louisiana,Unemployment
2018,M05,May,2003101.0,22,Louisiana,Unemployment
2018,M06,June,2001127.0,22,Louisiana,Unemployment
2018,M07,July,1999524.0,22,Louisiana,Unemployment
2018,M08,August,1998536.0,22,Louisiana,Unemployment
2018,M09,September,1998331.0,22,Louisiana,Unemployment
2018,M10,October,1998691.0,22,Louisiana,Unemployment
2018,M11,November,1999216.0,22,Louisiana,Unemployment
2018,M12,December,1999486.0,22,Louisiana,Unemployment
2019,M01,January,1999204.0,22,Louisiana,Unemployment
2019,M02,February,1998071.0,22,Louisiana,Unemployment
2019,M03,March,1996265.0,22,Louisiana,Unemployment
2019,M04,April,1994496.0,22,Louisiana,Unemployment
2019,M05,May,1993195.0,22,Louisiana,Unemployment
2019,M06,June,1992477.0,22,Louisiana,Unemployment
2019,M07,July,1992463.0,22,Louisiana,Unemployment
2019,M08,August,1992636.0,22,Louisiana,Unemployment
2019,M09,September,1993090.0,22,Louisiana,Unemployment
2019,M10,October,1993322.0,22,Louisiana,Unemployment
2019,M11,November,1993247.0,22,Louisiana,Unemployment
2019,M12,December,1993208.0,22,Louisiana,Unemployment
2020,M01,January,1995892.0,22,Louisiana,Unemployment
2020,M02,February,2000126.0,22,Louisiana,Unemployment
2020,M03,March,1984927.0,22,Louisiana,Unemployment
2020,M04,April,1640602.0,22,Louisiana,Unemployment
2020,M05,May,1773301.0,22,Louisiana,Unemployment
2018,M01,January,4.5,36,New York,Rate
2018,M02,February,4.5,36,New York,Rate
2018,M03,March,4.4,36,New York,Rate
2018,M04,April,4.3,36,New York,Rate
2018,M05,May,4.2,36,New York,Rate
2018,M06,June,4.1,36,New York,Rate
2018,M07,July,4.0,36,New York,Rate
2018,M08,August,3.9,36,New York,Rate
2018,M09,September,3.9,36,New York,Rate
2018,M10,October,3.9,36,New York,Rate
2018,M11,November,4.0,36,New York,Rate
2018,M12,December,4.0,36,New York,Rate
2019,M01,January,4.0,36,New York,Rate
2019,M02,February,4.0,36,New York,Rate
2019,M03,March,4.0,36,New York,Rate
2019,M04,April,4.0,36,New York,Rate
2019,M05,May,4.0,36,New York,Rate
2019,M06,June,3.9,36,New York,Rate
2019,M07,July,3.9,36,New York,Rate
2019,M08,August,3.9,36,New York,Rate
2019,M09,September,3.9,36,New York,Rate
2019,M10,October,3.9,36,New York,Rate
2019,M11,November,3.9,36,New York,Rate
2019,M12,December,3.9,36,New York,Rate
2020,M01,January,3.8,36,New York,Rate
2020,M02,February,3.7,36,New York,Rate
2020,M03,March,4.1,36,New York,Rate
2020,M04,April,15.3,36,New York,Rate
2020,M05,May,14.5,36,New York,Rate
2018,M01,January,430970.0,36,New York,Employment
2018,M02,February,425453.0,36,New York,Employment
2018,M03,March,418918.0,36,New York,Employment
2018,M04,April,410440.0,36,New York,Employment
2018,M05,May,400443.0,36,New York,Employment
2018,M06,June,389742.0,36,New York,Employment
2018,M07,July,379689.0,36,New York,Employment
2018,M08,August,373149.0,36,New York,Employment
2018,M09,September,371249.0,36,New York,Employment
2018,M10,October,373327.0,36,New York,Employment
2018,M11,November,377592.0,36,New York,Employment
2018,M12,December,382340.0,36,New York,Employment
2019,M01,January,385679.0,36,New York,Employment
2019,M02,February,385974.0,36,New York,Employment
2019,M03,March,383989.0,36,New York,Employment
2019,M04,April,380581.0,36,New York,Employment
2019,M05,May,376947.0,36,New York,Employment
2019,M06,June,374451.0,36,New York,Employment
2019,M07,July,373266.0,36,New York,Employment
2019,M08,August,372324.0,36,New York,Employment
2019,M09,September,371583.0,36,New York,Employment
2019,M10,October,371247.0,36,New York,Employment
2019,M11,November,371213.0,36,New York,Employment
2019,M12,December,371454.0,36,New York,Employment
2020,M01,January,364511.0,36,New York,Employment
2020,M02,February,354066.0,36,New York,Employment
2020,M03,March,388738.0,36,New York,Employment
2020,M04,April,1392274.0,36,New York,Employment
2020,M05,May,1315995.0,36,New York,Employment
2018,M01,January,9074847.0,36,New York,Unemployment
2018,M02,February,9080635.0,36,New York,Unemployment
2018,M03,March,9093681.0,36,New York,Unemployment
2018,M04,April,9108362.0,36,New York,Unemployment
2018,M05,May,9119951.0,36,New York,Unemployment
2018,M06,June,9128479.0,36,New York,Unemployment
2018,M07,July,9135281.0,36,New York,Unemployment
2018,M08,August,9142250.0,36,New York,Unemployment
2018,M09,September,9150233.0,36,New York,Unemployment
2018,M10,October,9158403.0,36,New York,Unemployment
2018,M11,November,9165087.0,36,New York,Unemployment
2018,M12,December,9167089.0,36,New York,Unemployment
2019,M01,January,9161783.0,36,New York,Unemployment
2019,M02,February,9148538.0,36,New York,Unemployment
2019,M03,March,9130757.0,36,New York,Unemployment
2019,M04,April,9115005.0,36,New York,Unemployment
2019,M05,May,9106058.0,36,New York,Unemployment
2019,M06,June,9105741.0,36,New York,Unemployment
2019,M07,July,9115194.0,36,New York,Unemployment
2019,M08,August,9129585.0,36,New York,Unemployment
2019,M09,September,9145414.0,36,New York,Unemployment
2019,M10,October,9156652.0,36,New York,Unemployment
2019,M11,November,9157857.0,36,New York,Unemployment
2019,M12,December,9156258.0,36,New York,Unemployment
2020,M01,January,9178410.0,36,New York,Unemployment
2020,M02,February,9197589.0,36,New York,Unemployment
2020,M03,March,9022695.0,36,New York,Unemployment
2020,M04,April,7691738.0,36,New York,Unemployment
2020,M05,May,7773672.0,36,New York,Unemployment
2018,M01,January,4.5,26,Michigan,Rate
2018,M02,February,4.4,26,Michigan,Rate
2018,M03,March,4.4,26,Michigan,Rate
2018,M04,April,4.3,26,Michigan,Rate
2018,M05,May,4.2,26,Michigan,Rate
2018,M06,June,4.1,26,Michigan,Rate
2018,M07,July,4.0,26,Michigan,Rate
2018,M08,August,3.9,26,Michigan,Rate
2018,M09,September,3.9,26,Michigan,Rate
2018,M10,October,4.0,26,Michigan,Rate
2018,M11,November,4.0,26,Michigan,Rate
2018,M12,December,4.1,26,Michigan,Rate
2019,M01,January,4.2,26,Michigan,Rate
2019,M02,February,4.2,26,Michigan,Rate
2019,M03,March,4.3,26,Michigan,Rate
2019,M04,April,4.3,26,Michigan,Rate
2019,M05,May,4.2,26,Michigan,Rate
2019,M06,June,4.2,26,Michigan,Rate
2019,M07,July,4.1,26,Michigan,Rate
2019,M08,August,4.0,26,Michigan,Rate
2019,M09,September,3.9,26,Michigan,Rate
2019,M10,October,3.9,26,Michigan,Rate
2019,M11,November,3.9,26,Michigan,Rate
2019,M12,December,3.9,26,Michigan,Rate
2020,M01,January,3.8,26,Michigan,Rate
2020,M02,February,3.6,26,Michigan,Rate
2020,M03,March,4.3,26,Michigan,Rate
2020,M04,April,24.0,26,Michigan,Rate
2020,M05,May,21.2,26,Michigan,Rate
2018,M01,January,219470.0,26,Michigan,Employment
2018,M02,February,216435.0,26,Michigan,Employment
2018,M03,March,213407.0,26,Michigan,Employment
2018,M04,April,209540.0,26,Michigan,Employment
2018,M05,May,205042.0,26,Michigan,Employment
2018,M06,June,200484.0,26,Michigan,Employment
2018,M07,July,196148.0,26,Michigan,Employment
2018,M08,August,193522.0,26,Michigan,Employment
2018,M09,September,193330.0,26,Michigan,Employment
2018,M10,October,195389.0,26,Michigan,Employment
2018,M11,November,199091.0,26,Michigan,Employment
2018,M12,December,203513.0,26,Michigan,Employment
2019,M01,January,207394.0,26,Michigan,Employment
2019,M02,February,209847.0,26,Michigan,Employment
2019,M03,March,211097.0,26,Michigan,Employment
2019,M04,April,210984.0,26,Michigan,Employment
2019,M05,May,209368.0,26,Michigan,Employment
2019,M06,June,206572.0,26,Michigan,Employment
2019,M07,July,202643.0,26,Michigan,Employment
2019,M08,August,197822.0,26,Michigan,Employment
2019,M09,September,193387.0,26,Michigan,Employment
2019,M10,October,190527.0,26,Michigan,Employment
2019,M11,November,190354.0,26,Michigan,Employment
2019,M12,December,190994.0,26,Michigan,Employment
2020,M01,January,187209.0,26,Michigan,Employment
2020,M02,February,180318.0,26,Michigan,Employment
2020,M03,March,208831.0,26,Michigan,Employment
2020,M04,April,1102500.0,26,Michigan,Employment
2020,M05,May,1006420.0,26,Michigan,Employment
2018,M01,January,4673543.0,26,Michigan,Unemployment
2018,M02,February,4680362.0,26,Michigan,Unemployment
2018,M03,March,4689149.0,26,Michigan,Unemployment
2018,M04,April,4696814.0,26,Michigan,Unemployment
2018,M05,May,4701549.0,26,Michigan,Unemployment
2018,M06,June,4704304.0,26,Michigan,Unemployment
2018,M07,July,4706636.0,26,Michigan,Unemployment
2018,M08,August,4710140.0,26,Michigan,Unemployment
2018,M09,September,4715487.0,26,Michigan,Unemployment
2018,M10,October,4722041.0,26,Michigan,Unemployment
2018,M11,November,4728438.0,26,Michigan,Unemployment
2018,M12,December,4732540.0,26,Michigan,Unemployment
2019,M01,January,4732779.0,26,Michigan,Unemployment
2019,M02,February,4729147.0,26,Michigan,Unemployment
2019,M03,March,4724022.0,26,Michigan,Unemployment
2019,M04,April,4720814.0,26,Michigan,Unemployment
2019,M05,May,4721029.0,26,Michigan,Unemployment
2019,M06,June,4724570.0,26,Michigan,Unemployment
2019,M07,July,4731577.0,26,Michigan,Unemployment
2019,M08,August,4739403.0,26,Michigan,Unemployment
2019,M09,September,4746565.0,26,Michigan,Unemployment
2019,M10,October,4750986.0,26,Michigan,Unemployment
2019,M11,November,4750962.0,26,Michigan,Unemployment
2019,M12,December,4750088.0,26,Michigan,Unemployment
2020,M01,January,4759515.0,26,Michigan,Unemployment
2020,M02,February,4769868.0,26,Michigan,Unemployment
2020,M03,March,4693677.0,26,Michigan,Unemployment
2020,M04,April,3489020.0,26,Michigan,Unemployment
2020,M05,May,3744848.0,26,Michigan,Unemployment
2018,M01,January,3.0,16,Idaho,Rate
2018,M02,February,3.0,16,Idaho,Rate
2018,M03,March,3.0,16,Idaho,Rate
2018,M04,April,2.9,16,Idaho,Rate
2018,M05,May,2.9,16,Idaho,Rate
2018,M06,June,2.9,16,Idaho,Rate
2018,M07,July,2.9,16,Idaho,Rate
2018,M08,August,2.8,16,Idaho,Rate
2018,M09,September,2.8,16,Idaho,Rate
2018,M10,October,2.9,16,Idaho,Rate
2018,M11,November,2.9,16,Idaho,Rate
2018,M12,December,2.9,16,Idaho,Rate
2019,M01,January,2.9,16,Idaho,Rate
2019,M02,February,2.9,16,Idaho,Rate
2019,M03,March,2.9,16,Idaho,Rate
2019,M04,April,2.9,16,Idaho,Rate
2019,M05,May,2.9,16,Idaho,Rate
2019,M06,June,2.9,16,Idaho,Rate
2019,M07,July,2.9,16,Idaho,Rate
2019,M08,August,2.9,16,Idaho,Rate
2019,M09,September,2.9,16,Idaho,Rate
2019,M10,October,2.9,16,Idaho,Rate
2019,M11,November,2.9,16,Idaho,Rate
2019,M12,December,2.9,16,Idaho,Rate
2020,M01,January,2.8,16,Idaho,Rate
2020,M02,February,2.7,16,Idaho,Rate
2020,M03,March,2.5,16,Idaho,Rate
2020,M04,April,11.8,16,Idaho,Rate
2020,M05,May,8.9,16,Idaho,Rate
2018,M01,January,25566.0,16,Idaho,Employment
2018,M02,February,25425.0,16,Idaho,Employment
2018,M03,March,25276.0,16,Idaho,Employment
2018,M04,April,25095.0,16,Idaho,Employment
2018,M05,May,24879.0,16,Idaho,Employment
2018,M06,June,24653.0,16,Idaho,Employment
2018,M07,July,24462.0,16,Idaho,Employment
2018,M08,August,24387.0,16,Idaho,Employment
2018,M09,September,24475.0,16,Idaho,Employment
2018,M10,October,24715.0,16,Idaho,Employment
2018,M11,November,25035.0,16,Idaho,Employment
2018,M12,December,25347.0,16,Idaho,Employment
2019,M01,January,25583.0,16,Idaho,Employment
2019,M02,February,25721.0,16,Idaho,Employment
2019,M03,March,25796.0,16,Idaho,Employment
2019,M04,April,25841.0,16,Idaho,Employment
2019,M05,May,25872.0,16,Idaho,Employment
2019,M06,June,25887.0,16,Idaho,Employment
2019,M07,July,25852.0,16,Idaho,Employment
2019,M08,August,25739.0,16,Idaho,Employment
2019,M09,September,25573.0,16,Idaho,Employment
2019,M10,October,25422.0,16,Idaho,Employment
2019,M11,November,25377.0,16,Idaho,Employment
2019,M12,December,25389.0,16,Idaho,Employment
2020,M01,January,24748.0,16,Idaho,Employment
2020,M02,February,23839.0,16,Idaho,Employment
2020,M03,March,21974.0,16,Idaho,Employment
2020,M04,April,104291.0,16,Idaho,Employment
2020,M05,May,79015.0,16,Idaho,Employment
2018,M01,January,821121.0,16,Idaho,Unemployment
2018,M02,February,823187.0,16,Idaho,Unemployment
2018,M03,March,825346.0,16,Idaho,Unemployment
2018,M04,April,827456.0,16,Idaho,Unemployment
2018,M05,May,829419.0,16,Idaho,Unemployment
2018,M06,June,831309.0,16,Idaho,Unemployment
2018,M07,July,833198.0,16,Idaho,Unemployment
2018,M08,August,835142.0,16,Idaho,Unemployment
2018,M09,September,837146.0,16,Idaho,Unemployment
2018,M10,October,839163.0,16,Idaho,Unemployment
2018,M11,November,841160.0,16,Idaho,Unemployment
2018,M12,December,843121.0,16,Idaho,Unemployment
2019,M01,January,845034.0,16,Idaho,Unemployment
2019,M02,February,846902.0,16,Idaho,Unemployment
2019,M03,March,848811.0,16,Idaho,Unemployment
2019,M04,April,850921.0,16,Idaho,Unemployment
2019,M05,May,853250.0,16,Idaho,Unemployment
2019,M06,June,855620.0,16,Idaho,Unemployment
2019,M07,July,858125.0,16,Idaho,Unemployment
2019,M08,August,860354.0,16,Idaho,Unemployment
2019,M09,September,862222.0,16,Idaho,Unemployment
2019,M10,October,863475.0,16,Idaho,Unemployment
2019,M11,November,863501.0,16,Idaho,Unemployment
2019,M12,December,863269.0,16,Idaho,Unemployment
2020,M01,January,865321.0,16,Idaho,Unemployment
2020,M02,February,867822.0,16,Idaho,Unemployment
2020,M03,March,872658.0,16,Idaho,Unemployment
2020,M04,April,781553.0,16,Idaho,Unemployment
2020,M05,May,804643.0,16,Idaho,Unemployment
2018,M01,January,3.9,12,Florida,Rate
2018,M02,February,3.9,12,Florida,Rate
2018,M03,March,3.8,12,Florida,Rate
2018,M04,April,3.7,12,Florida,Rate
2018,M05,May,3.7,12,Florida,Rate
2018,M06,June,3.6,12,Florida,Rate
2018,M07,July,3.5,12,Florida,Rate
2018,M08,August,3.4,12,Florida,Rate
2018,M09,September,3.4,12,Florida,Rate
2018,M10,October,3.4,12,Florida,Rate
2018,M11,November,3.4,12,Florida,Rate
2018,M12,December,3.4,12,Florida,Rate
2019,M01,January,3.4,12,Florida,Rate
2019,M02,February,3.4,12,Florida,Rate
2019,M03,March,3.4,12,Florida,Rate
2019,M04,April,3.3,12,Florida,Rate
2019,M05,May,3.2,12,Florida,Rate
2019,M06,June,3.2,12,Florida,Rate
2019,M07,July,3.1,12,Florida,Rate
2019,M08,August,3.0,12,Florida,Rate
2019,M09,September,2.9,12,Florida,Rate
2019,M10,October,2.9,12,Florida,Rate
2019,M11,November,2.8,12,Florida,Rate
2019,M12,December,2.9,12,Florida,Rate
2020,M01,January,2.8,12,Florida,Rate
2020,M02,February,2.8,12,Florida,Rate
2020,M03,March,4.4,12,Florida,Rate
2020,M04,April,13.8,12,Florida,Rate
2020,M05,May,14.5,12,Florida,Rate
2018,M01,January,394510.0,12,Florida,Employment
